Países,Quantidade (Kg),Valor (US$),Ano,Preco_fechamento,Cambio%,Cambio,Minimo,Maximo,Quantidade (L),Valor (R$),Valor (L) US$,Valor (L) R$,CONTINENTE,Market_Share,Quantidade_Volume
Afeganistão,11,46.0,2021,5.57,+7.24%,5.4,4.89,5.88,11.06,248.4,4.16,22.46,Ásia,0.0,Muito Baixo
África do Sul,0,0.0,2021,5.57,+7.24%,5.4,4.89,5.88,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Alemanha,2698,6741.0,2021,5.57,+7.24%,5.4,4.89,5.88,2711.56,36401.4,2.49,13.42,Europa,0.07,Médio
Angola,0,0.0,2021,5.57,+7.24%,5.4,4.89,5.88,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Anguilla,0,0.0,2021,5.57,+7.24%,5.4,4.89,5.88,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Antígua e Barbuda,805,2268.0,2021,5.57,+7.24%,5.4,4.89,5.88,809.05,12247.2,2.8,15.14,América do Norte e Central,0.02,Baixo
Antilhas Holandesas,0,0.0,2021,5.57,+7.24%,5.4,4.89,5.88,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Arábia Saudita,0,0.0,2021,5.57,+7.24%,5.4,4.89,5.88,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Argélia,0,0.0,2021,5.57,+7.24%,5.4,4.89,5.88,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Argentina,6,13.0,2021,5.57,+7.24%,5.4,4.89,5.88,6.03,70.2,2.16,11.64,América do Sul,0.0,Muito Baixo
Aruba,0,0.0,2021,5.57,+7.24%,5.4,4.89,5.88,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Austrália,705,4034.0,2021,5.57,+7.24%,5.4,4.89,5.88,708.54,21783.6,5.69,30.74,Austrália/Oceania,0.04,Baixo
Áustria,0,0.0,2021,5.57,+7.24%,5.4,4.89,5.88,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Bahamas,1083,4567.0,2021,5.57,+7.24%,5.4,4.89,5.88,1088.44,24661.8,4.2,22.66,América do Norte e Central,0.05,Médio
Bangladesh,2,20.0,2021,5.57,+7.24%,5.4,4.89,5.88,2.01,108.0,9.95,53.73,Ásia,0.0,Muito Baixo
Barbados,216,844.0,2021,5.57,+7.24%,5.4,4.89,5.88,217.09,4557.6,3.89,20.99,América do Norte e Central,0.01,Baixo
Barein,302,894.0,2021,5.57,+7.24%,5.4,4.89,5.88,303.52,4827.6,2.95,15.91,Ásia,0.01,Baixo
Bélgica,483,3749.0,2021,5.57,+7.24%,5.4,4.89,5.88,485.43,20244.6,7.72,41.7,Europa,0.04,Baixo
Belice,0,0.0,2021,5.57,+7.24%,5.4,4.89,5.88,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Benin,0,0.0,2021,5.57,+7.24%,5.4,4.89,5.88,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Bermudas,0,0.0,2021,5.57,+7.24%,5.4,4.89,5.88,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Bolívia,5850,8360.0,2021,5.57,+7.24%,5.4,4.89,5.88,5879.4,45144.0,1.42,7.68,América do Sul,0.08,Médio
Bósnia-Herzegovina,0,0.0,2021,5.57,+7.24%,5.4,4.89,5.88,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Brasil,31,46.0,2021,5.57,+7.24%,5.4,4.89,5.88,31.16,248.4,1.48,7.97,América do Sul,0.0,Muito Baixo
Bulgária,0,0.0,2021,5.57,+7.24%,5.4,4.89,5.88,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Cabo Verde,16,124.0,2021,5.57,+7.24%,5.4,4.89,5.88,16.08,669.6,7.71,41.64,África,0.0,Muito Baixo
Camarões,0,0.0,2021,5.57,+7.24%,5.4,4.89,5.88,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Canadá,1172,6157.0,2021,5.57,+7.24%,5.4,4.89,5.88,1177.89,33247.8,5.23,28.23,América do Norte e Central,0.06,Médio
Catar,1,2.0,2021,5.57,+7.24%,5.4,4.89,5.88,1.01,10.8,1.98,10.69,Ásia,0.0,Muito Baixo
Ilhas Cayman,104,356.0,2021,5.57,+7.24%,5.4,4.89,5.88,104.52,1922.4,3.41,18.39,América do Norte e Central,0.0,Baixo
Chile,26,6.0,2021,5.57,+7.24%,5.4,4.89,5.88,26.13,32.4,0.23,1.24,América do Sul,0.0,Muito Baixo
China,61884,264116.0,2021,5.57,+7.24%,5.4,4.89,5.88,62194.97,1426226.4,4.25,22.93,Ásia,2.68,Alto
Chipre,1855,4530.0,2021,5.57,+7.24%,5.4,4.89,5.88,1864.32,24462.0,2.43,13.12,Ásia,0.05,Médio
Cingapura,0,0.0,2021,5.57,+7.24%,5.4,4.89,5.88,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Ilhas Cocos,0,0.0,2021,5.57,+7.24%,5.4,4.89,5.88,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Colômbia,12160,21867.0,2021,5.57,+7.24%,5.4,4.89,5.88,12221.11,118081.8,1.79,9.66,América do Sul,0.22,Alto
Comores,0,0.0,2021,5.57,+7.24%,5.4,4.89,5.88,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Congo,0,0.0,2021,5.57,+7.24%,5.4,4.89,5.88,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Coréia do Sul,67,100.0,2021,5.57,+7.24%,5.4,4.89,5.88,67.34,540.0,1.49,8.02,,0.0,Muito Baixo
Costa do Marfim,0,0.0,2021,5.57,+7.24%,5.4,4.89,5.88,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Costa Rica,0,0.0,2021,5.57,+7.24%,5.4,4.89,5.88,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Coveite (Kuweit),0,0.0,2021,5.57,+7.24%,5.4,4.89,5.88,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Croácia,0,0.0,2021,5.57,+7.24%,5.4,4.89,5.88,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Cuba,0,0.0,2021,5.57,+7.24%,5.4,4.89,5.88,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Curaçao,32263,58993.0,2021,5.57,+7.24%,5.4,4.89,5.88,32425.13,318562.2,1.82,9.82,,0.6,Alto
Dinamarca,87,504.0,2021,5.57,+7.24%,5.4,4.89,5.88,87.44,2721.6,5.76,31.13,Europa,0.01,Muito Baixo
Dominica,460,634.0,2021,5.57,+7.24%,5.4,4.89,5.88,462.31,3423.6,1.37,7.41,América do Norte e Central,0.01,Baixo
El Salvador,0,0.0,2021,5.57,+7.24%,5.4,4.89,5.88,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Emirados Arabes Unidos,810,10522.0,2021,5.57,+7.24%,5.4,4.89,5.88,814.07,56818.8,12.93,69.8,,0.11,Baixo
Equador,0,0.0,2021,5.57,+7.24%,5.4,4.89,5.88,0.0,0.0,0.0,0.0,América do Sul,0.0,Sem Volume
Eslováquia,0,0.0,2021,5.57,+7.24%,5.4,4.89,5.88,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Espanha,0,0.0,2021,5.57,+7.24%,5.4,4.89,5.88,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Estados Unidos,111085,203554.0,2021,5.57,+7.24%,5.4,4.89,5.88,111643.22,1099191.6,1.82,9.85,,2.07,Alto
Estônia,0,0.0,2021,5.57,+7.24%,5.4,4.89,5.88,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Filipinas,2784,10368.0,2021,5.57,+7.24%,5.4,4.89,5.88,2797.99,55987.2,3.71,20.01,Ásia,0.11,Médio
Finlândia,0,0.0,2021,5.57,+7.24%,5.4,4.89,5.88,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
França,7052,23742.0,2021,5.57,+7.24%,5.4,4.89,5.88,7087.44,128206.8,3.35,18.09,Europa,0.24,Médio
Gabão,0,0.0,2021,5.57,+7.24%,5.4,4.89,5.88,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Gana,12578,19196.0,2021,5.57,+7.24%,5.4,4.89,5.88,12641.21,103658.4,1.52,8.2,África,0.19,Alto
Gibraltar,0,0.0,2021,5.57,+7.24%,5.4,4.89,5.88,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Granada,0,0.0,2021,5.57,+7.24%,5.4,4.89,5.88,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Grécia,908,3014.0,2021,5.57,+7.24%,5.4,4.89,5.88,912.56,16275.6,3.3,17.84,Europa,0.03,Baixo
Guatemala,17347,29100.0,2021,5.57,+7.24%,5.4,4.89,5.88,17434.17,157140.0,1.67,9.01,América do Norte e Central,0.3,Alto
Guiana,2372,6525.0,2021,5.57,+7.24%,5.4,4.89,5.88,2383.92,35235.0,2.74,14.78,América do Sul,0.07,Médio
Guiana Francesa,90,32.0,2021,5.57,+7.24%,5.4,4.89,5.88,90.45,172.8,0.35,1.91,América do Sul,0.0,Baixo
Guine Bissau,0,0.0,2021,5.57,+7.24%,5.4,4.89,5.88,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Guine Equatorial,0,0.0,2021,5.57,+7.24%,5.4,4.89,5.88,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Haiti,670379,831181.0,2021,5.57,+7.24%,5.4,4.89,5.88,673747.74,4488377.4,1.23,6.66,América do Norte e Central,8.44,Alto
Honduras,0,0.0,2021,5.57,+7.24%,5.4,4.89,5.88,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Hong Kong,12507,39390.0,2021,5.57,+7.24%,5.4,4.89,5.88,12569.85,212706.0,3.13,16.92,,0.4,Alto
Hungria,87,583.0,2021,5.57,+7.24%,5.4,4.89,5.88,87.44,3148.2,6.67,36.0,Europa,0.01,Muito Baixo
Ilha de Man,97,445.0,2021,5.57,+7.24%,5.4,4.89,5.88,97.49,2403.0,4.56,24.65,Europa,0.0,Baixo
Ilhas Virgens,0,0.0,2021,5.57,+7.24%,5.4,4.89,5.88,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Índia,13,86.0,2021,5.57,+7.24%,5.4,4.89,5.88,13.07,464.4,6.58,35.53,Ásia,0.0,Muito Baixo
Indonésia,0,0.0,2021,5.57,+7.24%,5.4,4.89,5.88,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Irã,116,287.0,2021,5.57,+7.24%,5.4,4.89,5.88,116.58,1549.8,2.46,13.29,Ásia,0.0,Baixo
Iraque,0,0.0,2021,5.57,+7.24%,5.4,4.89,5.88,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Irlanda,36,208.0,2021,5.57,+7.24%,5.4,4.89,5.88,36.18,1123.2,5.75,31.04,Europa,0.0,Muito Baixo
Itália,696,3715.0,2021,5.57,+7.24%,5.4,4.89,5.88,699.5,20061.0,5.31,28.68,Europa,0.04,Baixo
Jamaica,0,0.0,2021,5.57,+7.24%,5.4,4.89,5.88,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Japão,39491,90275.0,2021,5.57,+7.24%,5.4,4.89,5.88,39689.45,487485.0,2.27,12.28,Ásia,0.92,Alto
Jordânia,0,0.0,2021,5.57,+7.24%,5.4,4.89,5.88,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Letônia,0,0.0,2021,5.57,+7.24%,5.4,4.89,5.88,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Líbano,0,0.0,2021,5.57,+7.24%,5.4,4.89,5.88,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Libéria,7554,23060.0,2021,5.57,+7.24%,5.4,4.89,5.88,7591.96,124524.0,3.04,16.4,África,0.23,Alto
Luxemburgo,0,0.0,2021,5.57,+7.24%,5.4,4.89,5.88,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Macau,0,0.0,2021,5.57,+7.24%,5.4,4.89,5.88,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Malásia,0,0.0,2021,5.57,+7.24%,5.4,4.89,5.88,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Malavi,0,0.0,2021,5.57,+7.24%,5.4,4.89,5.88,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Malta,3441,15454.0,2021,5.57,+7.24%,5.4,4.89,5.88,3458.29,83451.6,4.47,24.13,Europa,0.16,Médio
Ilhas Marshall,8644,22561.0,2021,5.57,+7.24%,5.4,4.89,5.88,8687.44,121829.4,2.6,14.02,Austrália/Oceania,0.23,Alto
Martinica,0,0.0,2021,5.57,+7.24%,5.4,4.89,5.88,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Mauritânia,9,85.0,2021,5.57,+7.24%,5.4,4.89,5.88,9.05,459.0,9.39,50.72,África,0.0,Muito Baixo
México,9,2.0,2021,5.57,+7.24%,5.4,4.89,5.88,9.05,10.8,0.22,1.19,América do Norte e Central,0.0,Muito Baixo
Moçambique,0,0.0,2021,5.57,+7.24%,5.4,4.89,5.88,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Montenegro,14,65.0,2021,5.57,+7.24%,5.4,4.89,5.88,14.07,351.0,4.62,24.95,Europa,0.0,Muito Baixo
Namíbia,0,0.0,2021,5.57,+7.24%,5.4,4.89,5.88,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Nicarágua,0,0.0,2021,5.57,+7.24%,5.4,4.89,5.88,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Nigéria,68247,113172.0,2021,5.57,+7.24%,5.4,4.89,5.88,68589.95,611128.8,1.65,8.91,África,1.15,Alto
Noruega,1878,8320.0,2021,5.57,+7.24%,5.4,4.89,5.88,1887.44,44928.0,4.41,23.8,Europa,0.08,Médio
Nova Caledônia,7227,11924.0,2021,5.57,+7.24%,5.4,4.89,5.88,7263.32,64389.6,1.64,8.87,Austrália/Oceania,0.12,Médio
Nova Zelândia,657,10477.0,2021,5.57,+7.24%,5.4,4.89,5.88,660.3,56575.8,15.87,85.68,Austrália/Oceania,0.11,Baixo
Omã,0,0.0,2021,5.57,+7.24%,5.4,4.89,5.88,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Países Baixos,3791,8484.0,2021,5.57,+7.24%,5.4,4.89,5.88,3810.05,45813.6,2.23,12.02,Europa,0.09,Médio
Palau,0,0.0,2021,5.57,+7.24%,5.4,4.89,5.88,0.0,0.0,0.0,0.0,Austrália/Oceania,0.0,Sem Volume
Panamá,29520,48444.0,2021,5.57,+7.24%,5.4,4.89,5.88,29668.34,261597.6,1.63,8.82,América do Norte e Central,0.49,Alto
Paraguai,6522527,7192362.0,2021,5.57,+7.24%,5.4,4.89,5.88,6555303.52,38838754.8,1.1,5.92,América do Sul,73.0,Alto
Peru,9720,17107.0,2021,5.57,+7.24%,5.4,4.89,5.88,9768.84,92377.8,1.75,9.46,América do Sul,0.17,Alto
Pitcairn,0,0.0,2021,5.57,+7.24%,5.4,4.89,5.88,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Polônia,4,14.0,2021,5.57,+7.24%,5.4,4.89,5.88,4.02,75.6,3.48,18.81,Europa,0.0,Muito Baixo
Porto Rico,0,0.0,2021,5.57,+7.24%,5.4,4.89,5.88,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Portugal,6358,42633.0,2021,5.57,+7.24%,5.4,4.89,5.88,6389.95,230218.2,6.67,36.03,Europa,0.43,Médio
Quênia,0,0.0,2021,5.57,+7.24%,5.4,4.89,5.88,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Reino Unido,25316,122394.0,2021,5.57,+7.24%,5.4,4.89,5.88,25443.22,660927.6,4.81,25.98,Europa,1.24,Alto
República Dominicana,0,0.0,2021,5.57,+7.24%,5.4,4.89,5.88,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Rússia,181931,312926.0,2021,5.57,+7.24%,5.4,4.89,5.88,182845.23,1689800.4,1.71,9.24,Europa,3.18,Alto
São Cristóvão e Névis,0,0.0,2021,5.57,+7.24%,5.4,4.89,5.88,0.0,0.0,0.0,0.0,,0.0,Sem Volume
São Tomé e Príncipe,0,0.0,2021,5.57,+7.24%,5.4,4.89,5.88,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
São Vicente e Granadinas,8,48.0,2021,5.57,+7.24%,5.4,4.89,5.88,8.04,259.2,5.97,32.24,América do Norte e Central,0.0,Muito Baixo
Senegal,0,0.0,2021,5.57,+7.24%,5.4,4.89,5.88,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Serra Leoa,6525,12955.0,2021,5.57,+7.24%,5.4,4.89,5.88,6557.79,69957.0,1.98,10.67,África,0.13,Médio
Sérvia,0,0.0,2021,5.57,+7.24%,5.4,4.89,5.88,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Singapura,4504,14346.0,2021,5.57,+7.24%,5.4,4.89,5.88,4526.63,77468.4,3.17,17.11,,0.15,Médio
Suazilândia,10,24.0,2021,5.57,+7.24%,5.4,4.89,5.88,10.05,129.6,2.39,12.9,África,0.0,Muito Baixo
Suécia,23,74.0,2021,5.57,+7.24%,5.4,4.89,5.88,23.12,399.6,3.2,17.28,Europa,0.0,Muito Baixo
Suíça,627,6999.0,2021,5.57,+7.24%,5.4,4.89,5.88,630.15,37794.6,11.11,59.98,Europa,0.07,Baixo
Suriname,900,1472.0,2021,5.57,+7.24%,5.4,4.89,5.88,904.52,7948.8,1.63,8.79,América do Sul,0.01,Baixo
Tailândia,1334,2529.0,2021,5.57,+7.24%,5.4,4.89,5.88,1340.7,13656.6,1.89,10.19,Ásia,0.03,Médio
Taiwan,1313,8153.0,2021,5.57,+7.24%,5.4,4.89,5.88,1319.6,44026.2,6.18,33.36,Ásia,0.08,Médio
Tanzânia,0,0.0,2021,5.57,+7.24%,5.4,4.89,5.88,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
República Tcheca,456,5988.0,2021,5.57,+7.24%,5.4,4.89,5.88,458.29,32335.2,13.07,70.56,,0.06,Baixo
Togo,1890,2012.0,2021,5.57,+7.24%,5.4,4.89,5.88,1899.5,10864.8,1.06,5.72,África,0.02,Médio
Toquelau,0,0.0,2021,5.57,+7.24%,5.4,4.89,5.88,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Trinidade Tobago,0,0.0,2021,5.57,+7.24%,5.4,4.89,5.88,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Tunísia,0,0.0,2021,5.57,+7.24%,5.4,4.89,5.88,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Turquia,343,878.0,2021,5.57,+7.24%,5.4,4.89,5.88,344.72,4741.2,2.55,13.75,Ásia,0.01,Baixo
Tuvalu,0,0.0,2021,5.57,+7.24%,5.4,4.89,5.88,0.0,0.0,0.0,0.0,Austrália/Oceania,0.0,Sem Volume
Uruguai,136774,149842.0,2021,5.57,+7.24%,5.4,4.89,5.88,137461.31,809146.8,1.09,5.89,América do Sul,1.52,Alto
Vanuatu,0,0.0,2021,5.57,+7.24%,5.4,4.89,5.88,0.0,0.0,0.0,0.0,Austrália/Oceania,0.0,Sem Volume
Venezuela,26415,35944.0,2021,5.57,+7.24%,5.4,4.89,5.88,26547.74,194097.6,1.35,7.31,América do Sul,0.36,Alto
Vietnã,0,0.0,2021,5.57,+7.24%,5.4,4.89,5.88,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Afeganistão,0,0.0,2022,5.29,-5.09%,5.16,4.58,5.73,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
África do Sul,0,0.0,2022,5.29,-5.09%,5.16,4.58,5.73,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Alemanha,7630,45367.0,2022,5.29,-5.09%,5.16,4.58,5.73,7668.34,234093.72,5.92,30.53,Europa,0.41,Médio
Angola,4068,4761.0,2022,5.29,-5.09%,5.16,4.58,5.73,4088.44,24566.76,1.16,6.01,África,0.04,Médio
Anguilla,0,0.0,2022,5.29,-5.09%,5.16,4.58,5.73,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Antígua e Barbuda,419,1866.0,2022,5.29,-5.09%,5.16,4.58,5.73,421.11,9628.56,4.43,22.86,América do Norte e Central,0.02,Baixo
Antilhas Holandesas,0,0.0,2022,5.29,-5.09%,5.16,4.58,5.73,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Arábia Saudita,0,0.0,2022,5.29,-5.09%,5.16,4.58,5.73,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Argélia,0,0.0,2022,5.29,-5.09%,5.16,4.58,5.73,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Argentina,480,3232.0,2022,5.29,-5.09%,5.16,4.58,5.73,482.41,16677.12,6.7,34.57,América do Sul,0.03,Baixo
Aruba,0,0.0,2022,5.29,-5.09%,5.16,4.58,5.73,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Austrália,1424,12299.0,2022,5.29,-5.09%,5.16,4.58,5.73,1431.16,63462.84,8.59,44.34,Austrália/Oceania,0.11,Médio
Áustria,6,212.0,2022,5.29,-5.09%,5.16,4.58,5.73,6.03,1093.92,35.16,181.41,Europa,0.0,Muito Baixo
Bahamas,1215,5799.0,2022,5.29,-5.09%,5.16,4.58,5.73,1221.11,29922.84,4.75,24.5,América do Norte e Central,0.05,Baixo
Bangladesh,7,84.0,2022,5.29,-5.09%,5.16,4.58,5.73,7.04,433.44,11.93,61.57,Ásia,0.0,Muito Baixo
Barbados,220,1145.0,2022,5.29,-5.09%,5.16,4.58,5.73,221.11,5908.2,5.18,26.72,América do Norte e Central,0.01,Baixo
Barein,979,2789.0,2022,5.29,-5.09%,5.16,4.58,5.73,983.92,14391.24,2.83,14.63,Ásia,0.03,Baixo
Bélgica,828,6145.0,2022,5.29,-5.09%,5.16,4.58,5.73,832.16,31708.2,7.38,38.1,Europa,0.06,Baixo
Belice,0,0.0,2022,5.29,-5.09%,5.16,4.58,5.73,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Benin,0,0.0,2022,5.29,-5.09%,5.16,4.58,5.73,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Bermudas,0,0.0,2022,5.29,-5.09%,5.16,4.58,5.73,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Bolívia,32530,49011.0,2022,5.29,-5.09%,5.16,4.58,5.73,32693.47,252896.76,1.5,7.74,América do Sul,0.45,Alto
Bósnia-Herzegovina,0,0.0,2022,5.29,-5.09%,5.16,4.58,5.73,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Brasil,2504,952.0,2022,5.29,-5.09%,5.16,4.58,5.73,2516.58,4912.32,0.38,1.95,América do Sul,0.01,Médio
Bulgária,5,31.0,2022,5.29,-5.09%,5.16,4.58,5.73,5.03,159.96,6.16,31.8,Europa,0.0,Muito Baixo
Cabo Verde,0,0.0,2022,5.29,-5.09%,5.16,4.58,5.73,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Camarões,0,0.0,2022,5.29,-5.09%,5.16,4.58,5.73,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Canadá,1183,5784.0,2022,5.29,-5.09%,5.16,4.58,5.73,1188.94,29845.44,4.86,25.1,América do Norte e Central,0.05,Baixo
Catar,0,0.0,2022,5.29,-5.09%,5.16,4.58,5.73,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Ilhas Cayman,160,958.0,2022,5.29,-5.09%,5.16,4.58,5.73,160.8,4943.28,5.96,30.74,América do Norte e Central,0.01,Muito Baixo
Chile,2094,7986.0,2022,5.29,-5.09%,5.16,4.58,5.73,2104.52,41207.76,3.79,19.58,América do Sul,0.07,Médio
China,105395,404647.0,2022,5.29,-5.09%,5.16,4.58,5.73,105924.62,2087978.52,3.82,19.71,Ásia,3.7,Alto
Chipre,1521,4458.0,2022,5.29,-5.09%,5.16,4.58,5.73,1528.64,23003.28,2.92,15.05,Ásia,0.04,Médio
Cingapura,0,0.0,2022,5.29,-5.09%,5.16,4.58,5.73,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Ilhas Cocos,26,60.0,2022,5.29,-5.09%,5.16,4.58,5.73,26.13,309.6,2.3,11.85,,0.0,Muito Baixo
Colômbia,8217,14068.0,2022,5.29,-5.09%,5.16,4.58,5.73,8258.29,72590.88,1.7,8.79,América do Sul,0.13,Alto
Comores,0,0.0,2022,5.29,-5.09%,5.16,4.58,5.73,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Congo,0,0.0,2022,5.29,-5.09%,5.16,4.58,5.73,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Coréia do Sul,77,257.0,2022,5.29,-5.09%,5.16,4.58,5.73,77.39,1326.12,3.32,17.14,,0.0,Muito Baixo
Costa do Marfim,0,0.0,2022,5.29,-5.09%,5.16,4.58,5.73,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Costa Rica,0,0.0,2022,5.29,-5.09%,5.16,4.58,5.73,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Coveite (Kuweit),0,0.0,2022,5.29,-5.09%,5.16,4.58,5.73,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Croácia,34,484.0,2022,5.29,-5.09%,5.16,4.58,5.73,34.17,2497.44,14.16,73.09,Europa,0.0,Muito Baixo
Cuba,16,6.0,2022,5.29,-5.09%,5.16,4.58,5.73,16.08,30.96,0.37,1.93,América do Norte e Central,0.0,Muito Baixo
Curaçao,40673,66950.0,2022,5.29,-5.09%,5.16,4.58,5.73,40877.39,345462.0,1.64,8.45,,0.61,Alto
Dinamarca,2,6.0,2022,5.29,-5.09%,5.16,4.58,5.73,2.01,30.96,2.99,15.4,Europa,0.0,Muito Baixo
Dominica,1485,2223.0,2022,5.29,-5.09%,5.16,4.58,5.73,1492.46,11470.68,1.49,7.69,América do Norte e Central,0.02,Médio
El Salvador,0,0.0,2022,5.29,-5.09%,5.16,4.58,5.73,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Emirados Arabes Unidos,4781,85465.0,2022,5.29,-5.09%,5.16,4.58,5.73,4805.03,440999.4,17.79,91.78,,0.78,Médio
Equador,135,210.0,2022,5.29,-5.09%,5.16,4.58,5.73,135.68,1083.6,1.55,7.99,América do Sul,0.0,Muito Baixo
Eslováquia,0,0.0,2022,5.29,-5.09%,5.16,4.58,5.73,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Espanha,0,0.0,2022,5.29,-5.09%,5.16,4.58,5.73,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Estados Unidos,220373,447893.0,2022,5.29,-5.09%,5.16,4.58,5.73,221480.4,2311127.88,2.02,10.43,,4.09,Alto
Estônia,0,0.0,2022,5.29,-5.09%,5.16,4.58,5.73,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Filipinas,375,790.0,2022,5.29,-5.09%,5.16,4.58,5.73,376.88,4076.4,2.1,10.82,Ásia,0.01,Baixo
Finlândia,0,0.0,2022,5.29,-5.09%,5.16,4.58,5.73,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
França,5694,25008.0,2022,5.29,-5.09%,5.16,4.58,5.73,5722.61,129041.28,4.37,22.55,Europa,0.23,Médio
Gabão,0,0.0,2022,5.29,-5.09%,5.16,4.58,5.73,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Gana,35949,49304.0,2022,5.29,-5.09%,5.16,4.58,5.73,36129.65,254408.64,1.36,7.04,África,0.45,Alto
